Program ID,Location ID,Final URL,Image URL,Area of study,Program name,Subtitle,Program description,Address,Contextual keywords,Similar program IDs
5508,toivala-siilinjarvi,https://savonkoulutus.fi/koulutukset/vesityokorttitentti-10-11-2026-toivala/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Vesityökorttitentti, Toivala",Alkaa 10.11.2026 · Toivala (Siilinjärvi),"10.11.2026 klo 14.00 Haapamäentie 1, Toivala Tentin voi suorittaa vesilaitos- ja/tai vesijohtoverkoston osiosta. Läpäisty tentti oikeuttaa Lupa- ja valvontaviraston myöntämään vesityökorttiin, joka toimitetaan postissa. Tentti tehdään Lupa- ja valvontaviraston Moodle järjestelmästä, joka vaatii suorittajalta vahvan tunnistautumisen pankkitunnuksilla tai mobiilivarmenteella. Mikäli käytössäsi ei ole vahvaa tunnistautumista, ota yhteyttä kouluttajaan vähintään 14 vrk etukäteen.",,"Vesityökorttitentti, Toivala;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Toivala (Siilinjärvi)",
5506,toivala-siilinjarvi,https://savonkoulutus.fi/koulutukset/vesityokortti-8-h-10-11-2026-toivala/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Vesityökortti (8 h), Toivala",Alkaa 10.11.2026 · Toivala (Siilinjärvi),"10.11.2026 klo 9 - 16 Haapamäentie 1, Toivala Koulutuksessa käsitellään talousvettä toimittavissa laitoksissa ja talousveden laatuun vaikuttavia toimenpiteissä, kuten putkiasennustöissä huomioitavia näkökohtia. Koulutus antaa riittävät perustiedot • mikrobiologiasta • vesikemiasta, • puhdistustekniikasta, • vesihygieniasta, • käyttötarkkailusta ja • lainsäädännöstä. Riittävistä perustiedoista on säädetty sosiaali- ja terveysministeriön asetuksilla (1350/2006 ja 1351/2006). Koulutuksen jälkeen…",,"Vesityökortti (8 h), Toivala;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Toivala (Siilinjärvi)",
5329,verkko,https://savonkoulutus.fi/koulutukset/verkkokurssi-ikaantyneen-ravitsemushoito/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Majoitus- ja ravitsemispalvelut, matkailu",Verkkokurssi: Ikääntyneen ravitsemushoito,Alkaa 1.8.2026 · Verkko-opetus,Koulutus toteutetaan itsenäisenä verkko-opiskeluna Moodle-verkkoympäristössä. Ilmoittautumisen jälkeen saat lähipäivinä sähköpostiisi tunnukset ja ohjeistuksen Moodle-verkkoympäristöön. Tunnukset ovat voimassa noin 12 viikkoa. KOULUTUKSEN SISÄLTÖ 1. Johdantoa ruokasuositukseen ja ravitsemushoitoon 2. Potilaan haastattelu hoidon piiriin tullessa 3. Ikääntyneen energiantarpeen arviointi ja annoskoon valinta 4. Ikääntyneen ravintoaineiden tarve ja tehtävät elimistössä 5. Ruoansulatus ja…,,Verkkokurssi: Ikääntyneen ravitsemushoito;Majoitus- ja ravitsemispalvelut;matkailu;Ammatillinen täydennyskoulutus;korttikoulutukset,
5328,verkko,https://savonkoulutus.fi/koulutukset/verkkokurssi-brandi-joka-erottuu-koulutus-brandin-suunnitteluun-ja-johtamiseen/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Liiketalous, johtaminen ja yrittäjyys","Verkkokurssi: Brändi, joka erottuu – koulutus brändin suunnitteluun ja johtamiseen",Alkaa 1.8.2026 · Verkko-opetus,"Verkkokoulutus antaa selkeät työkalut brändin rakentamiseen ja johtamiseen - asiakaslupauksesta viestintään ja mittareista pitkäjänteiseen kehittämiseen. Sopii kaikille, jotka haluavat vahvistaa organisaationsa brändiä ja sen vaikuttavuutta. Koulutuksen jälkeen: - Ymmärrät brändityön merkityksen ja tavoitteet – osaat kytkeä brändin organisaation strategiaan ja arjen toimintaan. - Osaat määritellä ja kirkastaa asiakaslupauksen, joka ohjaa markkinointia, viestintää ja palvelukokemusta…",,"Verkkokurssi: Brändi, joka erottuu – koulutus brändin suunnitteluun ja johtamiseen;Liiketalous;johtaminen ja yrittäjyys;Ammatillinen täydennyskoulutus;korttikoulutukset",
5325,kuopio,https://savonkoulutus.fi/koulutukset/vartijan-ja-jarjestyksenvalvojan-voimankayttovalineiden-kertauskoulutus-8-h-18-11-2026/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,Turvallisuus,Vartijan ja järjestyksenvalvojan voimankäyttövälineiden kertauskoulutus (8 h),Alkaa 18.11.2026 · Kuopio,"Keskiviikko 18.11.2026 klo 8–16 Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen (Valo) pääaulaan Voimankäytön kertauskoulutuksen sisältö: - voimankäyttöä koskevan lainsäädännön kertaus - voimankäyttövälineitä koskevan lainsäädännön kertaus - välinekohtainen voimankäytön harjoittelu ja kertaus - näyttökoe kaikkien kannettavien voimankäyttövälineiden osalta",,Vartijan ja järjestyksenvalvojan voimankäyttövälineiden kertauskoulutus (8 h);Turvallisuus;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio,
5324,kuopio,https://savonkoulutus.fi/koulutukset/vartijan-ja-jarjestyksenvalvojan-voimankayttokoulutus-teleskooppipatukka-6-h-20-10-2026/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,Turvallisuus,"Vartijan ja järjestyksenvalvojan voimankäyttökoulutus, Teleskooppipatukka (6 h)",Alkaa 20.10.2026 · Kuopio,"Tiistai 20.10.2026 klo 8–14 Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen (Valo) pääaulaan Sisältö: 1. Teleskooppipatukka * Rakenne ja mallit * Käyttöönotto, huolto ja ongelmat 2. Teleskooppipatukan käyttö * Kantaminen ja kotelotyypit * Ennakointi, varautuminen * Lyönnin kohdealueet ja kielletyt alueet * Käyttö ja käskytys * Lyöminen * Etäisyyden ottaminen * Torjunnat * Käytännön harjoittelu * Iskutyynyharjoitukset * Sovellettu iskusuojapukuharjoitus 3. Käytännön osaamisen…",,"Vartijan ja järjestyksenvalvojan voimankäyttökoulutus, Teleskooppipatukka (6 h);Turvallisuus;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio",
5322,kuopio,https://savonkoulutus.fi/koulutukset/vartijan-ja-jarjestyksenvalvojan-voimankayttokoulutus-kaasusumutin-6-h-19-10-2026/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,Turvallisuus,"Vartijan ja järjestyksenvalvojan voimankäyttökoulutus, Kaasusumutin (6 h)",Alkaa 19.10.2026 · Kuopio,"Maanantai 19.10.2026 klo 8–14 Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen (Valo) pääaulaan Sisältö: * Kaasusumuttimen sisältämät aineet * Kaasusumutin * Kaasusumuttimen käyttö * Käytännön osaamisen toteaminen ja koe",,"Vartijan ja järjestyksenvalvojan voimankäyttökoulutus, Kaasusumutin (6 h);Turvallisuus;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio",
5603,verkko,https://savonkoulutus.fi/koulutukset/varmuutta-rokottamiseen-tule-vahvistamaan-rokotusosaamistasi/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,Sosiaali ja terveys,Varmuutta rokottamiseen - tule vahvistamaan rokotusosaamistasi,Alkaa 26.10.2026 · Verkko-opetus,"Koulutuksessa käydään läpi ajankohtaista tietoa rokottamisen käytännöistä, vastuista ja ohjeistuksista. Saat varmuutta aikuisten rokotustilanteisiin ja vahvistat näin ammatillista osaamistasi.Osallistujalla tulee olla työpaikka, jossa on rokotustoimintaa. Opintoihin sisältyy itsenäisesti etenevää verkko-opiskelua ja tehtäviä, työpaikalla tapahtuvaa oppimista ja rokotustoiminnan harjoittelua työssä. Saat henkilökohtaisen ohjauksen ja harjoittelusta sovitaan yksilöllisesti taustakoulutus ja…",,Varmuutta rokottamiseen - tule vahvistamaan rokotusosaamistasi;Sosiaali ja terveys;Ammatillinen täydennyskoulutus;korttikoulutukset,
5461,verkko,https://savonkoulutus.fi/koulutukset/valmentava-ote-tyoelamassa-taidot-ja-tyokalut/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Liiketalous, johtaminen ja yrittäjyys",Valmentava ote työelämässä – taidot ja työkalut,Alkaa 10.11.2026 · Etätoteutus,"Haluatko sujuvampaa yhteistyötä ja vaikuttavampaa vuorovaikutusta? Opi kuuntelemaan, kysymään ja antamaan palautetta niin, että työyhteisösi kehittyy ja kukoistaa. Saat käytännön työkalut haastaviin keskusteluihin, mentorointiin ja fasilitointiin. Koulutus toteutetaan Teamsin välityksellä 10.11.2026 klo 8.15-15.15 Saat käytännönläheiset työkalut ja taidot, joilla rakennat parempaa yhteistyötä ja sujuvampaa työarkea – riippumatta roolistasi työelämässä! Koulutuksesta jälkeen - Kehityt…",,Valmentava ote työelämässä – taidot ja työkalut;Liiketalous;johtaminen ja yrittäjyys;Ammatillinen täydennyskoulutus;korttikoulutukset,
5760,verkko,https://savonkoulutus.fi/koulutukset/validaatio-teoiksi-koulutus/,https://savonkoulutus.fi/wp-content/uploads/2025/03/validaatioteoiksi.jpg,Sosiaali ja terveys,Validaatio teoiksi-koulutus,Alkaa 21.1.2027 · Etätoteutus,"Koulutuksen tavoitteena on vahvistaa ja tukea muistiymmärrystä ja myönteisiä, ratkaisukeskeisiä työskentelymenetelmiä sekä työssäjaksamista. Ihmisen kohtaamiseen ja tunnetason vuorovaikutukseen liittyviä ajankohtaisia kysymyksiä ja aiheita käsitellään luentotyyppisillä alustuksilla ja harjoitusten avulla. Yhdessä mietitään mahdollisia ratkaisukeinoja. Koulutukseen kuuluu 6 iltapäivätapaamista (TEAMS), joiden sisältöä ohjaa Validaatio menetelmän perusteet 21.01.2027 klo 12.15-16.00 11.02.2027…",,Validaatio teoiksi-koulutus;Sosiaali ja terveys;Ammatillinen täydennyskoulutus;korttikoulutukset,
5499,varkaus,https://savonkoulutus.fi/koulutukset/tyoturvallisuuskortti-8-h-7-12-2026-varkaus/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Työturvallisuuskortti (8 h), Varkaus",Alkaa 7.12.2026 · Varkaus,"7.12.2026 klo 8-16 Osmajoentie 75 C, C-rakennus, luokka C1014 Koulun alueelle pysäköintiä varten tarvitset pysäköintiluvan (opiskelijapaikat). Pysäköintiluvan voit hakea A-rakennuksen asiakaspalvelupisteestä. Työturvallisuuskorttikoulutus on valtakunnallinen menettelytapa, jonka tavoitteena on parantaa yhteisten työpaikkojen turvallisuutta. Koulutuksen sisältö: *työsuojelun tarkoitus ja käytännön toteutus, yhteinen työpaikka *tapaturmien ja ammattitautien torjunta *yleisohjeet…",,"Työturvallisuuskortti (8 h), Varkaus;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Varkaus","5498,5493"
5498,varkaus,https://savonkoulutus.fi/koulutukset/tyoturvallisuuskortti-8-h-5-10-2026-varkaus/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Työturvallisuuskortti (8 h), Varkaus",Alkaa 5.10.2026 · Varkaus,"5.10.2026 klo 8-16 Osmajoentie 75 C, C-rakennus, luokka C1014 Koulun alueelle pysäköintiä varten tarvitset pysäköintiluvan (opiskelijapaikat). Pysäköintiluvan voit hakea A-rakennuksen asiakaspalvelupisteestä. Työturvallisuuskorttikoulutus on valtakunnallinen menettelytapa, jonka tavoitteena on parantaa yhteisten työpaikkojen turvallisuutta. Koulutuksen sisältö: *työsuojelun tarkoitus ja käytännön toteutus, yhteinen työpaikka *tapaturmien ja ammattitautien torjunta *yleisohjeet…",,"Työturvallisuuskortti (8 h), Varkaus;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Varkaus","5499,5493"
5496,kuopio,https://savonkoulutus.fi/koulutukset/tyoturvallisuuskortti-8-h-26-10-2026-kuopio/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Työturvallisuuskortti (8 h), Kuopio",Alkaa 26.10.2026 · Kuopio,"26.10.2026 klo 8-16.15 Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen pääaulaan. Saapuminen ja pysäköinti Työturvallisuuskorttikoulutus on valtakunnallinen menettelytapa, jonka tavoitteena on parantaa yhteisten työpaikkojen turvallisuutta. Koulutuksen sisältö: *työsuojelun tarkoitus ja käytännön toteutus, yhteinen työpaikka *tapaturmien ja ammattitautien torjunta *yleisohjeet, turvallisuussäännöt *keskeiset vaaratekijät *varautuminen onnettomuustilanteisiin…",,"Työturvallisuuskortti (8 h), Kuopio;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio","5491,5490"
5493,varkaus,https://savonkoulutus.fi/koulutukset/tyoturvallisuuskortti-8-h-2-11-2026-varkaus/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Työturvallisuuskortti (8 h), Varkaus",Alkaa 2.11.2026 · Varkaus,"2.11.2026 klo 8-16 Osmajoentie 75 C, C-rakennus, luokka C1014 Koulun alueelle pysäköintiä varten tarvitset pysäköintiluvan (opiskelijapaikat). Pysäköintiluvan voit hakea A-rakennuksen asiakaspalvelupisteestä. Työturvallisuuskorttikoulutus on valtakunnallinen menettelytapa, jonka tavoitteena on parantaa yhteisten työpaikkojen turvallisuutta. Koulutuksen sisältö: *työsuojelun tarkoitus ja käytännön toteutus, yhteinen työpaikka *tapaturmien ja ammattitautien torjunta *yleisohjeet…",,"Työturvallisuuskortti (8 h), Varkaus;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Varkaus","5499,5498"
5491,kuopio,https://savonkoulutus.fi/koulutukset/tyoturvallisuuskortti-8-h-16-11-2026-kuopio/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Työturvallisuuskortti (8 h), Kuopio",Alkaa 16.11.2026 · Kuopio,"16.11.2026 klo 8-16.15 Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen pääaulaan. Saapuminen ja pysäköinti Työturvallisuuskorttikoulutus on valtakunnallinen menettelytapa, jonka tavoitteena on parantaa yhteisten työpaikkojen turvallisuutta. Koulutuksen sisältö: *työsuojelun tarkoitus ja käytännön toteutus, yhteinen työpaikka *tapaturmien ja ammattitautien torjunta *yleisohjeet, turvallisuussäännöt *keskeiset vaaratekijät *varautuminen onnettomuustilanteisiin…",,"Työturvallisuuskortti (8 h), Kuopio;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio","5496,5490"
5490,kuopio,https://savonkoulutus.fi/koulutukset/tyoturvallisuuskortti-8-h-14-12-2026-kuopio/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Työturvallisuuskortti (8 h), Kuopio",Alkaa 14.12.2026 · Kuopio,"14.12.2026 klo 8-16.15 Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen pääaulaan. Saapuminen ja pysäköinti Työturvallisuuskorttikoulutus on valtakunnallinen menettelytapa, jonka tavoitteena on parantaa yhteisten työpaikkojen turvallisuutta. Koulutuksen sisältö: *työsuojelun tarkoitus ja käytännön toteutus, yhteinen työpaikka *tapaturmien ja ammattitautien torjunta *yleisohjeet, turvallisuussäännöt *keskeiset vaaratekijät *varautuminen onnettomuustilanteisiin…",,"Työturvallisuuskortti (8 h), Kuopio;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio","5496,5491"
5459,verkko,https://savonkoulutus.fi/koulutukset/tunnevuorovaikutustaidot-ja-haastavat-ristiriitatilanteet/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,Sosiaali ja terveys,Tunnevuorovaikutustaidot ja haastavat ristiriitatilanteet,Alkaa 9.12.2026 · Etätoteutus,"Haastavat ristiriitatilanteet ja tunnevuorovaikutus on käytännönläheinen 4 tunnin etäkoulutus, joka antaa konkreettisia keinoja vaikeiden keskustelujen, tunteiden ja ristiriitojen rakentavaan käsittelyyn työarjessa. Koulutus toteutetaan Teamsin välityksellä 9.12.2026 klo 8.15-12.15 Koulutuksen sisältö: - Haastavien ristiriitatilanteiden ja tunnevuorovaikutuksen käsittely luentojen ja harjoitusten avulla - Ihmisten käyttäytyminen ja tunteet vaikeissa tilanteissa - Keinoja tunteiden käsittelyyn…",,Tunnevuorovaikutustaidot ja haastavat ristiriitatilanteet;Sosiaali ja terveys;Ammatillinen täydennyskoulutus;korttikoulutukset,
5489,varkaus,https://savonkoulutus.fi/koulutukset/tulityokortti-8-h-9-12-2026-varkaus/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Tulityökortti (8 h), Varkaus",Alkaa 9.12.2026 · Varkaus,"9.12.2026 klo 8-16 Osmajoentie 75 C, C-rakennus, luokka C1014 Koulun alueelle pysäköintiä varten tarvitset pysäköintiluvan (opiskelijapaikat). Pysäköintiluvan voit hakea A-rakennuksen asiakaspalvelupisteestä. Sisältö: * Turvallisuus, yhteinen etumme * Tulityön suunnittelu * Lainsäädäntö * Turvatoimet * Onnettomuustilanteissa toimiminen * Tentti Koulutuksen hinta sisältää aamukahvin ja lounaan.",,"Tulityökortti (8 h), Varkaus;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Varkaus","5488,5487"
5488,varkaus,https://savonkoulutus.fi/koulutukset/tulityokortti-8-h-7-10-2026-varkaus/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Tulityökortti (8 h), Varkaus",Alkaa 7.10.2026 · Varkaus,"7.10.2026 klo 8-16 Osmajoentie 75 C, C-rakennus, luokka C1014 Koulun alueelle pysäköintiä varten tarvitset pysäköintiluvan (opiskelijapaikat). Pysäköintiluvan voit hakea A-rakennuksen asiakaspalvelupisteestä. Sisältö: * Turvallisuus, yhteinen etumme * Tulityön suunnittelu * Lainsäädäntö * Turvatoimet * Onnettomuustilanteissa toimiminen * Tentti Koulutuksen hinta sisältää aamukahvin ja lounaan.",,"Tulityökortti (8 h), Varkaus;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Varkaus","5489,5487"
5487,varkaus,https://savonkoulutus.fi/koulutukset/tulityokortti-8-h-4-11-2026-varkaus/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Tulityökortti (8 h), Varkaus",Alkaa 4.11.2026 · Varkaus,"4.11.2026 klo 8-16 Osmajoentie 75 C, C-rakennus, luokka C1014 Koulun alueelle pysäköintiä varten tarvitset pysäköintiluvan (opiskelijapaikat). Pysäköintiluvan voit hakea A-rakennuksen asiakaspalvelupisteestä. Sisältö: * Turvallisuus, yhteinen etumme * Tulityön suunnittelu * Lainsäädäntö * Turvatoimet * Onnettomuustilanteissa toimiminen * Tentti Koulutuksen hinta sisältää aamukahvin ja lounaan.",,"Tulityökortti (8 h), Varkaus;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Varkaus","5489,5488"
5445,kuopio,https://savonkoulutus.fi/koulutukset/tulityokortti-8-h-29-10-2026-kuopio/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Sähkö-, energia- ja automaatiotekniikka","Tulityökortti (8 h), Kuopio",Alkaa 29.10.2026 · Kuopio,"To 29.10.2026 klo 8.00-16.00 Hehkukatu 1, Kuopio Saapuminen ja pysäköinti Koulutuksen sisältö: * Turvallisuus, yhteinen etumme * Tulityön suunnittelu * Lainsäädäntö * Turvatoimet * Onnettomuustilanteissa toimiminen * Tentti Kurssin hyväksyttävästi suorittaneelle myönnetään tulityökortti, joka on voimassa 5 vuotta. Koulutuksen hinta sisältää aamukahvin ja lounaan.",,"Tulityökortti (8 h), Kuopio;Sähkö-;energia- ja automaatiotekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio","5486,5482,5481"
5486,kuopio,https://savonkoulutus.fi/koulutukset/tulityokortti-8-h-28-10-2026-kuopio/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Tulityökortti (8 h), Kuopio",Alkaa 28.10.2026 · Kuopio,"28.10.2026 klo 8-16.15 Savon ammattiopisto, Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen pääaulaan Saapuminen ja pysäköinti Sisältö: * Turvallisuus, yhteinen etumme * Tulityön suunnittelu * Lainsäädäntö * Turvatoimet * Onnettomuustilanteissa toimiminen * Tentti Koulutuksen hinta sisältää aamukahvin ja lounaan.",,"Tulityökortti (8 h), Kuopio;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio","5445,5482,5481"
5482,kuopio,https://savonkoulutus.fi/koulutukset/tulityokortti-8-h-18-11-2026-kuopio/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Tulityökortti (8 h), Kuopio",Alkaa 18.11.2026 · Kuopio,"18.11.2026 klo 8-16.15 Savon ammattiopisto, Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen pääaulaan Saapuminen ja pysäköinti Sisältö: * Turvallisuus, yhteinen etumme * Tulityön suunnittelu * Lainsäädäntö * Turvatoimet * Onnettomuustilanteissa toimiminen * Tentti Koulutuksen hinta sisältää aamukahvin ja lounaan.",,"Tulityökortti (8 h), Kuopio;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio","5445,5486,5481"
5481,kuopio,https://savonkoulutus.fi/koulutukset/tulityokortti-8-h-16-12-2026-kuopio/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Kone-, tuotanto- ja energiatekniikka","Tulityökortti (8 h), Kuopio",Alkaa 16.12.2026 · Kuopio,"16.12.2026 klo 8-16.15 Savon ammattiopisto, Savilahden kampus, Hehkukatu 1, Kuopio Kokoontuminen C-rakennuksen pääaulaan Saapuminen ja pysäköinti Sisältö: * Turvallisuus, yhteinen etumme * Tulityön suunnittelu * Lainsäädäntö * Turvatoimet * Onnettomuustilanteissa toimiminen * Tentti Koulutuksen hinta sisältää aamukahvin ja lounaan.",,"Tulityökortti (8 h), Kuopio;Kone-;tuotanto- ja energiatekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio","5445,5486,5482"
5308,kuopio,https://savonkoulutus.fi/koulutukset/trukkikoulutus-aloittelijoille-2-pv-26-10-2026-27-10-2026/,https://savonkoulutus.fi/wp-content/uploads/2025/04/trukkikoulutus2.jpg,"Ajoneuvo, logistiikka",Trukkikoulutus aloittelijoille (2 pv),Alkaa 26.10.2026 · Kuopio,"Aloitus ma 26.10.2026 klo 8:15 Savon ammattiopisto, Kolmisopentie 7, 70780 Kuopio Rakennus 1 (lounasravintolan rakennus), 2 krs, luokka 204. Kokoontuminen 2 krs. yläaulassa. Kurssi järjestetään kaksipäiväisenä. Kurssin sisältö: 1. päivä - Teoriaopetus: - Trukinkuljettajan vastuut ja velvollisuudet (lainsäädäntö) - Trukkityypit - Ajoonlähtötarkastus - Mitat ja painopisteet - Konekilvet ja nostokyky - Henkilönostot - Kuormankäsittely/lastaaminen - Hylly- ja paloturvallisuus - Tyypilliset…","Kolmisopentie 7, 70780 Kuopio",Trukkikoulutus aloittelijoille (2 pv);Ajoneuvo;logistiikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio,
5306,kuopio,https://savonkoulutus.fi/koulutukset/trukkikoulutus-ajokokemusta-omaaville-1-pv-28-10-2026/,https://savonkoulutus.fi/wp-content/uploads/2025/04/trukkikoulutus1.jpg,"Ajoneuvo, logistiikka",Trukkikoulutus ajokokemusta omaaville (1 pv),Alkaa 28.10.2026 · Kuopio,"Aloitus ke 28.10.2026 klo 8:15 Savon ammattiopisto, Kolmisopentie 7, 70780 Kuopio Rakennus 1 (lounasravintolan rakennus), 2 krs, luokka 204. Kokoontuminen 2 krs. yläaulassa. Kurssi järjestetään yksipäiväisenä. Kurssin sisältö: Teoriaopetus: - Trukinkuljettajan vastuut ja velvollisuudet (lainsäädäntö) - Trukkityypit - Ajoonlähtötarkastus - Mitat ja painopisteet - Konekilvet ja nostokyky - Henkilönostot - Kuormankäsittely/lastaaminen - Hylly- ja paloturvallisuus - Tyypilliset trukkivahingot ja…","Kolmisopentie 7, 70780 Kuopio",Trukkikoulutus ajokokemusta omaaville (1 pv);Ajoneuvo;logistiikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio,
5444,kuopio,https://savonkoulutus.fi/koulutukset/sahkotyoturvallisuuskoulutus-sfs-6002-8-h-19-10-2026/,https://savonkoulutus.fi/wp-content/uploads/2024/12/sakky_oy-1400x883.jpg,"Sähkö-, energia- ja automaatiotekniikka",Sähkötyöturvallisuuskoulutus SFS 6002 (8 h),Alkaa 19.10.2026 · Kuopio,"Ma 19.10.2026 klo 8.00-16.00 Hehkukatu 1, Kuopio Saapuminen ja pysäköinti Koulutuksen jälkeen osallistuja tuntee suomalaisen sähkötyöturvallisuusjärjestelmän ja tietää sähkön vaarallisuuden keskeiset tekijät. Koulutuksessa käsitellään sähkötyöturvallisuuden tärkeimmät määritelmät, käsitteet, toimenpiteet ja vaarat standardiin SFS 6002 perustuen. Kokeen hyväksytysti suorittaneille annetaan sähkötyöturvallisuuskortti, joka on voimassa viisi (5) vuotta. Koulutuksen hinta sisältää kahvit ja lounaan.",,Sähkötyöturvallisuuskoulutus SFS 6002 (8 h);Sähkö-;energia- ja automaatiotekniikka;Ammatillinen täydennyskoulutus;korttikoulutukset;koulutus Kuopio,
